EnodeB_id,cell_id,measurement_end,RRC_ConnEstabAtt_Em,RRC_ConnEstabAtt_Hpa,RRC_ConnEstabAtt_Mod,RRC_ConnEstabAtt_Mos,RRC_ConnEstabAtt_Mta,RRC_ConnEstabAtt,RRC_ConnReEstabAtt_Em,RRC_ConnReEstabAtt_Hpa,RRC_ConnReEstabAtt_Mod,RRC_ConnReEstabAtt_Mos,RRC_ConnReEstabAtt_Mta,RRC_ConnReEstabAtt,RRC_ConnEstabSucc_Em,RRC_ConnEstabSucc_Hpa,RRC_ConnEstabSucc_Mod,RRC_ConnEstabSucc_Mos,RRC_ConnEstabSucc_Mta,RRC_ConnEstabSucc,RRC_ConnMax,S1SIG_ConnEstabAtt_Em,S1SIG_ConnEstabAtt_Hpa,S1SIG_ConnEstabAtt_Mod,S1SIG_ConnEstabAtt_Mos,S1SIG_ConnEstabAtt_Mta,S1SIG_ConnEstabAtt,S1SIG_ConnEstabSucc_Em,S1SIG_ConnEstabSucc_Hpa,S1SIG_ConnEstabSucc_Mod,S1SIG_ConnEstabSucc_Mos,S1SIG_ConnEstabSucc_Mta,S1SIG_ConnEstabSucc,ERAB_EstabInitAttNbr_QCI1,ERAB_EstabInitAttNbr_QCI2,ERAB_EstabInitAttNbr_QCI3,ERAB_EstabInitAttNbr_QCI4,ERAB_EstabInitAttNbr_QCI5,ERAB_EstabInitAttNbr_QCI6,ERAB_EstabInitAttNbr_QCI7,ERAB_EstabInitAttNbr_QCI8,ERAB_EstabInitAttNbr_QCI9,ERAB_EstabInitSuccNbr_QCI1,ERAB_EstabInitSuccNbr_QCI2,ERAB_EstabInitSuccNbr_QCI3,ERAB_EstabInitSuccNbr_QCI4,ERAB_EstabInitSuccNbr_QCI5,ERAB_EstabInitSuccNbr_QCI6,ERAB_EstabInitSuccNbr_QCI7,ERAB_EstabInitSuccNbr_QCI8,ERAB_EstabInitSuccNbr_QCI9,ERAB_EstabAddAttNbr_QCI,ERAB_EstabAddSuccNbr_QCI,ERAB_SessionTimeQCI_QCI,ERAB_RelActNbr_QCI1,ERAB_RelActNbr_QCI2,ERAB_RelActNbr_QCI3,ERAB_RelActNbr_QCI4,ERAB_RelActNbr_QCI5,ERAB_RelActNbr_QCI6,ERAB_RelActNbr_QCI7,ERAB_RelActNbr_QCI8,ERAB_RelActNbr_QCI9,ERAB_SessionTimeUE,UL_RSSI
1,12315,11/30/2025 19:00:00,0,0,483,34,278,795,0,0,0,0,0,0,0,0,473,33,272,778,54,0,0,458,28,346,832,0,0,449,27,339,815,39,8,8,78,62,23,39,210,257,39,8,8,77,61,23,38,206,257,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3393|1257|968|3476|956|5377|1935|8901|8747,6,1,0,1,0,1,0,3,3,31740,-120
1,12311,11/30/2025 19:00:00,0,0,495,31,314,840,0,0,0,0,0,0,0,0,490,30,311,831,50,0,0,476,31,285,792,0,0,466,31,282,779,33,8,8,83,58,17,42,216,266,33,8,8,83,57,17,42,216,263,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3481|1327|986|3509|1314|5331|2051|7583|8857,5,1,0,0,0,2,1,2,3,32163,-118
1,12314,11/30/2025 19:00:00,0,0,456,21,356,833,0,0,0,0,0,0,0,0,447,21,352,820,64,0,0,461,35,317,813,0,0,456,35,311,802,33,8,16,74,57,25,41,230,287,33,8,16,73,56,25,40,228,287,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3440|1407|901|3506|1676|5785|2116|7685|8810,7,0,0,1,0,2,1,2,2,32477,-118
1,12312,11/30/2025 19:00:00,0,0,498,30,272,800,0,0,0,0,0,0,0,0,493,29,267,789,45,0,0,504,36,350,890,0,0,494,35,343,872,39,8,16,71,55,16,39,229,245,39,8,16,70,55,16,39,224,245,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3508|900|937|4035|1200|5608|2079|7800|8691,5,0,0,0,0,1,0,2,3,33075,-116
1,12313,11/30/2025 19:15:00,0,0,495,45,279,819,0,0,0,0,0,0,0,0,490,44,276,810,60,0,0,481,21,294,796,0,0,471,21,291,783,32,16,16,81,57,24,41,227,251,32,16,16,81,56,24,40,222,251,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3548|1098|839|3807|1731|4557|2216|7540|8207,5,1,0,0,0,3,0,2,1,33513,-117
1,12310,11/30/2025 19:15:00,0,0,533,40,347,920,0,0,0,0,0,0,0,0,522,39,344,905,54,0,0,496,25,302,823,0,0,491,25,299,815,36,18,18,91,63,18,36,226,290,36,18,18,91,62,18,36,221,290,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3493|1268|965|3968|1602|4851|2211|8677|9027,7,0,0,0,0,3,0,2,2,36377,-118
1,12315,11/30/2025 19:15:00,0,0,505,40,310,855,0,0,0,0,0,0,0,0,495,39,304,838,53,0,0,504,21,290,815,0,0,499,21,284,804,42,8,17,84,67,25,42,235,251,41,8,17,82,67,25,42,233,246,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3538|1081|859|3762|1514|5063|1977|8531|8194,6,0,0,0,0,3,1,2,1,36845,-116
1,12311,11/30/2025 19:15:00,0,0,465,23,311,799,0,0,0,0,0,0,0,0,456,23,308,787,62,0,0,515,18,327,860,0,0,510,18,324,852,31,8,16,71,55,24,31,220,252,31,8,16,71,55,24,31,216,247,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3414|1231|931|3998|1284|5933|2241|9013|8443,7,0,0,1,0,2,0,2,3,36141,-118
1,12314,11/30/2025 19:15:00,0,0,492,23,284,799,0,0,0,0,0,0,0,0,482,23,278,783,63,0,0,508,24,350,882,0,0,498,24,347,869,31,8,8,78,55,23,31,219,251,30,8,8,77,54,23,30,217,246,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3532|1519|873|3647|1041|4817|2018|7879|8204,6,1,0,1,0,2,0,4,2,32723,-117
1,12312,11/30/2025 19:15:00,0,0,479,22,319,820,0,0,0,0,0,0,0,0,469,22,313,804,53,0,0,540,40,299,879,0,0,535,40,296,871,40,16,16,80,56,24,40,233,265,40,16,16,79,55,24,39,228,260,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3492|1037|851|3540|1082|5729|2069|7613|8430,5,0,0,2,0,3,0,3,3,38158,-118
1,12313,11/30/2025 19:30:00,0,0,499,37,352,888,0,0,0,0,0,0,0,0,489,36,345,870,47,0,0,470,41,368,879,0,0,461,41,361,863,35,9,9,78,70,26,44,218,278,34,9,9,77,69,26,44,216,275,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3494|1280|913|4069|989|5365|1917|9004|8620,6,0,0,1,0,2,1,3,1,36292,-120
1,12310,11/30/2025 19:30:00,0,0,496,19,285,800,0,0,0,0,0,0,0,0,491,19,279,789,46,0,0,487,25,311,823,0,0,477,25,308,810,39,16,16,79,55,24,39,237,252,39,16,16,79,55,24,39,232,247,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3587|1373|895|3952|1036|5032|1891|7729|8456,6,0,0,1,0,2,1,2,1,33840,-115
1,12315,11/30/2025 19:30:00,0,0,460,36,318,814,0,0,0,0,0,0,0,0,451,35,312,798,67,0,0,448,34,319,801,0,0,444,34,313,791,40,16,8,80,56,24,32,231,239,39,16,8,78,56,24,32,231,239,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3546|1136|855|3829|968|4705|1904|8976|8620,6,0,0,1,0,2,0,2,3,32338,-114
1,12311,11/30/2025 19:30:00,0,0,490,21,307,818,0,0,0,0,0,0,0,0,480,21,304,805,65,0,0,496,34,335,865,0,0,491,33,328,852,40,16,8,72,64,16,32,242,250,39,16,8,71,64,16,32,237,248,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3473|1510|895|3270|1107|5335|1878|8105|9155,5,0,0,0,0,2,1,2,2,31733,-117
1,12314,11/30/2025 19:30:00,0,0,529,44,318,891,0,0,0,0,0,0,0,0,518,44,315,877,72,0,0,447,45,277,769,0,0,443,44,274,761,44,9,9,79,61,18,44,228,263,43,9,9,79,61,18,44,226,258,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3531|1462|937|3412|1535|5052|2048|7518|8717,6,0,0,2,0,3,0,3,1,35580,-120
1,12312,11/30/2025 19:30:00,0,0,537,40,360,937,0,0,0,0,0,0,0,0,526,40,353,919,54,0,0,505,39,287,831,0,0,495,38,281,814,37,18,18,83,64,28,37,248,303,37,18,18,83,63,27,37,246,303,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3439|1098|981|4041|1531|5509|1857|7691|8304,6,0,0,0,0,3,0,3,1,36132,-117
1,12313,11/30/2025 19:45:00,0,0,471,38,310,819,0,0,0,0,0,0,0,0,462,37,304,803,69,0,0,453,34,303,790,0,0,448,34,300,782,32,8,8,80,56,16,40,217,265,31,8,8,78,56,16,39,215,262,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3423|1213|836|3471|1205|5269|1904|8591|8542,6,0,0,2,0,1,1,2,3,38858,-114
1,12310,11/30/2025 19:45:00,0,0,453,29,326,808,0,0,0,0,0,0,0,0,444,28,319,791,69,0,0,504,37,366,907,0,0,494,36,359,889,32,8,16,79,63,24,40,214,253,32,8,16,79,62,24,40,214,253,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3406|1269|871|3363|974|4983|2085|7529|8309,5,1,0,0,0,1,0,4,2,34215,-120
1,12315,11/30/2025 19:45:00,0,0,464,42,287,793,0,0,0,0,0,0,0,0,455,42,281,778,54,0,0,518,42,339,899,0,0,513,42,332,887,31,16,16,70,62,16,31,226,257,31,16,16,69,62,16,30,224,257,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3560|1186|860|4052|1664|4901|2024|8340|8626,6,0,0,1,0,3,1,2,2,31733,-116
1,12311,11/30/2025 19:45:00,0,0,475,43,334,852,0,0,0,0,0,0,0,0,470,43,331,844,46,0,0,472,37,367,876,0,0,463,36,360,859,42,8,8,84,59,25,34,211,270,41,8,8,83,58,25,34,209,267,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3497|1202|932|4076|1357|6232|1848|8205|8693,6,0,0,0,0,2,1,4,1,32363,-117
1,12314,11/30/2025 19:45:00,0,0,479,23,283,785,0,0,0,0,0,0,0,0,469,23,280,772,59,0,0,448,43,330,821,0,0,439,42,327,808,31,8,8,69,54,15,39,224,247,30,8,8,69,53,15,38,222,242,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3517|1150|1010|3810|1576|5572|2278|8464|8980,6,1,0,2,0,2,1,4,2,33316,-120
1,12312,11/30/2025 19:45:00,0,0,540,35,348,923,0,0,0,0,0,0,0,0,529,34,345,908,58,0,0,468,20,322,810,0,0,463,20,316,799,45,18,9,91,64,18,36,236,281,45,18,9,91,64,18,36,236,281,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3530|1169|908|3614|1137|5361|2003|9098|8912,7,1,0,1,0,2,0,4,2,33776,-119
1,12313,11/30/2025 20:00:00,0,0,517,40,295,852,0,0,0,0,0,0,0,0,512,39,292,843,74,0,0,525,32,336,893,0,0,520,31,333,884,34,17,17,76,67,17,34,211,253,34,17,17,76,66,17,34,207,253,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3582|1003|863|3843|1525|6195|2318|9183|8464,5,0,0,1,0,3,0,2,3,35490,-117
1,12310,11/30/2025 20:00:00,0,0,472,25,327,824,0,0,0,0,0,0,0,0,467,25,320,812,63,0,0,471,39,292,802,0,0,462,38,289,789,32,8,8,81,57,16,32,227,252,32,8,8,81,56,16,32,225,247,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3573|968|963|3262|1145|5637|1931|8932|8874,6,1,0,2,0,1,0,3,2,32524,-117
1,12315,11/30/2025 20:00:00,0,0,471,24,295,790,0,0,0,0,0,0,0,0,462,24,289,775,49,0,0,522,19,308,849,0,0,512,19,302,833,31,16,16,70,54,16,31,194,271,31,16,16,69,54,16,30,190,268,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3509|1417|944|3959|1568|5255|1892|8664|9003,5,0,0,2,0,1,1,2,2,32674,-120
1,12311,11/30/2025 20:00:00,0,0,543,41,332,916,0,0,0,0,0,0,0,0,532,41,325,898,70,0,0,501,33,300,834,0,0,496,32,297,825,45,9,18,81,63,27,45,251,278,44,9,18,80,62,27,44,251,272,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3532|1352|951|3825|1018|5949|1888|9169|8776,5,1,0,2,0,1,1,4,2,38401,-115
1,12314,11/30/2025 20:00:00,0,0,494,40,290,824,0,0,0,0,0,0,0,0,489,39,284,812,71,0,0,530,36,290,856,0,0,525,35,287,847,41,16,16,81,57,24,41,211,260,41,16,16,81,56,24,40,209,260,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3560|1348|967|3419|1400|4834|2102|7582|8458,6,0,0,2,0,3,1,3,3,35430,-115
1,12312,11/30/2025 20:00:00,0,0,467,19,308,794,0,0,0,0,0,0,0,0,458,19,302,779,70,0,0,551,24,288,863,0,0,545,24,285,854,31,16,16,78,62,23,39,195,241,30,16,16,76,61,23,38,195,236,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3446|1128|860|3456|1610|5091|2267|8521|8816,7,1,0,2,0,2,0,4,1,36433,-120
1,12313,11/30/2025 20:15:00,0,0,545,34,331,910,0,0,0,0,0,0,0,0,540,34,324,898,60,0,0,543,23,355,921,0,0,538,23,348,909,45,9,18,81,72,18,45,260,305,45,9,18,80,71,18,45,257,305,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3416|1235|837|3305|1324|6184|2035|8089|8437,7,1,0,1,0,2,0,3,2,39054,-119
1,12310,11/30/2025 20:15:00,0,0,509,43,348,900,0,0,0,0,0,0,0,0,504,43,345,892,57,0,0,449,23,310,782,0,0,440,23,307,770,45,18,9,80,71,18,36,223,285,45,18,9,79,70,18,36,219,282,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3418|1033|940|3913|1385|5544|2118|8650|8840,5,1,0,2,0,1,0,3,2,36223,-116
1,12315,11/30/2025 20:15:00,0,0,488,27,308,823,0,0,0,0,0,0,0,0,478,27,305,810,49,0,0,513,35,293,841,0,0,508,34,287,829,32,16,16,81,57,16,32,203,251,32,16,16,79,57,16,32,203,246,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3552|1267|922|3450|1415|6415|1886|9157|8996,6,0,0,0,0,2,0,3,2,37316,-117
1,12311,11/30/2025 20:15:00,0,0,497,40,301,838,0,0,0,0,0,0,0,0,487,39,295,821,68,0,0,517,23,282,822,0,0,507,23,276,806,33,16,16,74,66,25,33,246,271,32,16,16,73,65,25,32,246,266,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3449|1334|1007|3913|1352|4681|1840|7816|9111,6,1,0,0,0,3,1,4,1,35968,-118
1,12314,11/30/2025 20:15:00,0,0,515,21,333,869,0,0,0,0,0,0,0,0,510,21,330,861,48,0,0,514,24,354,892,0,0,509,24,350,883,43,9,17,77,69,17,34,232,258,42,9,17,77,68,17,34,227,253,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3484|1346|833|3751|1358|5427|1968|8655|8524,5,0,0,1,0,2,0,3,1,32759,-114
1,12312,11/30/2025 20:15:00,0,0,522,27,318,867,0,0,0,0,0,0,0,0,517,26,315,858,55,0,0,537,20,285,842,0,0,532,20,279,831,43,9,9,86,69,17,34,257,266,43,9,9,84,68,17,33,257,263,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3456|998|874|3364|1012|5922|2061|8167|8981,6,1,0,1,0,2,0,3,3,35475,-117
1,12313,11/30/2025 20:30:00,0,0,445,42,277,764,0,0,0,0,0,0,0,0,436,41,271,748,55,0,0,545,22,360,927,0,0,534,22,356,912,30,15,15,67,52,15,37,202,247,30,15,15,66,52,15,37,200,242,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3447|910|935|3875|1395|4704|1900|7837|8245,5,0,0,1,0,2,1,3,1,37998,-120
1,12310,11/30/2025 20:30:00,0,0,507,37,322,866,0,0,0,0,0,0,0,0,502,37,319,858,52,0,0,520,32,328,880,0,0,510,32,325,867,43,9,9,77,69,17,43,215,266,42,9,9,77,68,17,43,215,261,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3494|1296|974|3998|1334|5055|2166|7532|8413,6,0,0,2,0,1,0,2,2,37059,-120
1,12315,11/30/2025 20:30:00,0,0,524,38,305,867,0,0,0,0,0,0,0,0,519,37,302,858,56,0,0,490,18,281,789,0,0,480,18,275,773,43,9,17,77,60,17,43,249,283,42,9,17,75,59,17,43,249,280,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3417|942|914|3396|1123|6319|2177|7808|9083,6,0,0,1,0,1,1,2,2,32049,-118
1,12311,11/30/2025 20:30:00,0,0,443,32,278,753,0,0,0,0,0,0,0,0,439,31,272,742,68,0,0,492,24,355,871,0,0,482,24,348,854,30,7,7,67,59,22,37,215,230,30,7,7,66,58,22,37,213,225,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3536|1333|892|3746|1022|5950|1941|8140|9064,5,0,0,2,0,3,0,4,3,37472,-114
1,12314,11/30/2025 20:30:00,0,0,500,21,349,870,0,0,0,0,0,0,0,0,495,21,342,858,70,0,0,475,25,283,783,0,0,466,25,280,771,34,9,9,77,60,26,43,249,292,33,9,9,77,59,26,43,249,286,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3500|962|866|3917|1431|6239|2194|8964|9087,5,1,0,1,0,3,1,4,2,36785,-118
1,12312,11/30/2025 20:30:00,0,0,485,40,297,822,0,0,0,0,0,0,0,0,480,40,294,814,72,0,0,450,27,338,815,0,0,441,27,331,799,41,8,16,73,65,24,33,228,252,40,8,16,73,64,24,33,226,252,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3455|1065|960|3545|1108|5738|2145|8681|8597,6,1,0,1,0,2,1,3,3,36635,-116
1,12313,11/30/2025 20:45:00,0,0,501,37,280,818,0,0,0,0,0,0,0,0,496,36,277,809,65,0,0,488,37,279,804,0,0,483,36,276,795,32,8,16,81,65,16,32,210,251,32,8,16,80,65,16,32,206,251,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3433|1526|972|3817|956|4744|2244|7728|8526,7,1,0,1,0,1,0,3,2,36536,-116
1,12310,11/30/2025 20:45:00,0,0,532,28,305,865,0,0,0,0,0,0,0,0,521,27,299,847,64,0,0,444,18,324,786,0,0,435,18,318,771,42,17,17,76,59,17,42,212,280,41,17,17,74,58,17,42,208,277,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3393|1241|907|3223|1437|4650|2205|7671|8757,5,1,0,1,0,2,0,2,2,36094,-117
1,12315,11/30/2025 20:45:00,0,0,514,34,318,866,0,0,0,0,0,0,0,0,509,34,315,858,65,0,0,527,41,288,856,0,0,522,41,282,845,43,17,17,77,69,26,34,232,283,42,17,17,76,68,26,34,227,277,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3431|1149|861|3204|1677|4690|1916|8595|8177,5,0,0,2,0,1,0,2,3,36230,-115
1,12311,11/30/2025 20:45:00,0,0,528,26,320,874,0,0,0,0,0,0,0,0,517,25,317,859,72,0,0,510,32,324,866,0,0,505,32,321,858,34,17,17,77,69,17,43,249,283,34,17,17,77,69,17,42,244,280,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3399|1398|881|3367|1190|5146|1861|7295|8232,6,1,0,0,0,1,0,2,3,37757,-118
1,12314,11/30/2025 20:45:00,0,0,492,23,279,794,0,0,0,0,0,0,0,0,487,23,273,783,45,0,0,450,24,335,809,0,0,441,24,328,793,31,16,8,78,63,16,31,196,235,30,16,8,78,63,16,31,192,230,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3411|1449|985|3534|1648|4953|1854|8130|8578,7,0,0,2,0,2,1,4,3,32747,-120
1,12312,11/30/2025 20:45:00,0,0,532,36,348,916,0,0,0,0,0,0,0,0,521,35,345,901,69,0,0,504,41,297,842,0,0,494,40,294,828,45,18,18,81,72,27,45,225,279,44,18,18,80,72,26,45,225,279,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3375|1365|958|3310|1341|4684|1839|8033|8148,6,0,0,1,0,2,0,3,3,31494,-115
1,12313,11/30/2025 21:00:00,0,0,429,44,343,816,0,0,0,0,0,0,0,0,420,44,340,804,51,0,0,481,37,323,841,0,0,476,36,317,829,40,16,16,72,64,16,40,241,257,40,16,16,72,63,16,40,239,257,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3262|1311|900|3541|1591|6096|1939|8037|8074,6,0,0,0,0,3,0,3,2,33126,-119
1,12310,11/30/2025 21:00:00,0,0,470,18,335,823,0,0,0,0,0,0,0,0,465,18,332,815,64,0,0,519,36,329,884,0,0,514,35,326,875,33,8,8,82,65,16,41,236,253,32,8,8,81,65,16,41,234,248,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3263|1046|813|3116|1691|5821|2051|7409|8665,7,0,0,0,0,1,1,2,1,37324,-119
1,12315,11/30/2025 21:00:00,0,0,474,28,325,827,0,0,0,0,0,0,0,0,465,28,322,815,50,0,0,480,21,285,786,0,0,475,21,279,775,41,8,16,82,65,24,41,212,269,41,8,16,80,64,24,41,208,266,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3288|887|816|3476|1096|5046|1954|8582|7927,6,1,0,1,0,2,0,3,2,35594,-117
1,12311,11/30/2025 21:00:00,0,0,478,44,330,852,0,0,0,0,0,0,0,0,468,43,323,834,62,0,0,428,29,336,793,0,0,424,29,333,786,33,8,17,75,67,25,33,234,275,32,8,17,74,67,25,32,229,270,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3364|889|957|3273|923|5549|1916|7579|8191,5,1,0,0,0,1,1,4,2,31543,-117
1,12314,11/30/2025 21:00:00,0,0,434,38,266,738,0,0,0,0,0,0,0,0,425,38,261,724,63,0,0,510,38,333,881,0,0,505,38,330,873,36,7,7,72,58,22,29,188,217,35,7,7,72,57,22,29,184,215,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3366|1346|825|3220|1096|4595|2104|7120|8132,6,0,0,1,0,2,1,3,1,30608,-114
1,12312,11/30/2025 21:00:00,0,0,516,22,335,873,0,0,0,0,0,0,0,0,506,22,328,856,63,0,0,507,36,264,807,0,0,502,36,261,799,34,17,17,77,60,17,34,240,291,33,17,17,75,60,17,34,240,288,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3262|1304|812|3464|1695|5533|1833|8462|8212,7,1,0,1,0,3,1,4,3,34407,-114
1,12313,11/30/2025 21:15:00,0,0,473,18,312,803,0,0,0,0,0,0,0,0,468,18,306,792,63,0,0,480,41,274,795,0,0,475,41,269,785,32,8,16,79,63,24,40,206,246,32,8,16,77,62,24,39,206,246,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3304|1137|872|3609|969|5616|1809|8166|8408,6,0,0,1,0,1,1,4,2,34740,-115
1,12310,11/30/2025 21:15:00,0,0,463,27,299,789,0,0,0,0,0,0,0,0,458,26,296,780,44,0,0,482,36,275,793,0,0,477,35,270,782,39,8,16,78,62,16,31,211,242,39,8,16,76,61,16,31,209,237,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3220|1019|774|3060|1130|4677|1905|8354|8571,6,0,0,1,0,3,0,2,2,30970,-119
1,12315,11/30/2025 21:15:00,0,0,423,36,298,757,0,0,0,0,0,0,0,0,415,35,295,745,55,0,0,506,36,285,827,0,0,496,35,282,813,37,7,15,75,52,22,30,186,253,37,7,15,75,51,22,30,182,248,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3187|1203|900|3046|1264|4307|2149|7218|8330,6,1,0,0,0,2,1,2,3,32861,-115
1,12311,11/30/2025 21:15:00,0,0,466,33,325,824,0,0,0,0,0,0,0,0,457,32,319,808,66,0,0,467,18,259,744,0,0,458,18,254,730,40,8,16,73,57,16,32,202,259,39,8,16,72,57,16,32,202,256,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3206|1181|927|3180|1101|4771|1737|7596|8024,6,0,0,1,0,1,0,4,3,36611,-117
1,12314,11/30/2025 21:15:00,0,0,448,41,299,788,0,0,0,0,0,0,0,0,444,40,296,780,64,0,0,496,38,326,860,0,0,491,37,323,851,31,8,16,70,62,23,31,211,257,31,8,16,69,62,23,31,211,252,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3239|1084|776|3366|1345|4765|1855|7211|8079,6,0,0,2,0,1,0,4,2,36455,-120
1,12312,11/30/2025 21:15:00,0,0,507,30,271,808,0,0,0,0,0,0,0,0,502,29,268,799,66,0,0,434,36,310,780,0,0,430,36,304,770,32,8,8,80,56,24,32,216,256,32,8,8,78,56,24,32,212,256,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3215|1106|920|3109|1549|5455|1815|8466|7915,5,0,0,0,0,1,0,2,1,34884,-117
1,12313,11/30/2025 21:30:00,0,0,426,37,254,717,0,0,0,0,0,0,0,0,422,37,251,710,61,0,0,441,31,269,741,0,0,432,30,264,726,28,7,7,71,50,14,36,199,227,28,7,7,71,49,14,36,195,222,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3135|896|757|3710|1280|4889|1799|8127|8158,5,1,0,1,0,3,0,2,1,34734,-114
1,12310,11/30/2025 21:30:00,0,0,421,36,298,755,0,0,0,0,0,0,0,0,413,36,295,744,54,0,0,500,21,287,808,0,0,490,21,284,795,30,15,7,74,52,15,37,208,223,29,15,7,74,52,15,37,208,221,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3148|945|807|3220|856|4394|1949|8341|8237,5,0,0,1,0,2,0,2,2,30045,-118
1,12315,11/30/2025 21:30:00,0,0,446,30,304,780,0,0,0,0,0,0,0,0,437,29,298,764,48,0,0,482,36,319,837,0,0,472,35,313,820,38,8,15,76,53,23,31,214,267,38,8,15,74,52,23,30,212,264,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3119|1269|887|3552|1269|4741|1905|7613|8400,5,0,0,0,0,2,1,3,2,30156,-118
1,12311,11/30/2025 21:30:00,0,0,489,35,326,850,0,0,0,0,0,0,0,0,479,34,319,832,44,0,0,409,40,323,772,0,0,401,39,320,760,33,8,17,75,58,17,33,250,283,33,8,17,75,57,17,33,245,283,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3219|1079|787|3420|930|4747|1723|8056|8388,5,1,0,1,0,2,0,3,2,35248,-116
1,12314,11/30/2025 21:30:00,0,0,441,30,310,781,0,0,0,0,0,0,0,0,432,30,307,769,47,0,0,499,33,252,784,0,0,489,33,249,771,38,15,8,69,62,23,31,215,246,37,15,8,69,61,23,31,211,244,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,3221|1202|803|3577|1524|4997|2029|7123|8143,5,1,0,0,0,2,0,2,1,33064,-114
